CramerShouldHaveListened,1,0,2.68,2.1k,23,570,4.8k,10
BigWomenBoi,10,0,2.68,33,0,0,30,20
ApexInvestor,3,0,2.68,378,67,3,204,23
Danielwillis,1,0,2.67,166,9,3,48,25
Elchapoatt,11,0,2.65,191,1,3,270,3
CobraJim,1,0,2.65,3,2,0,30,7
BleugoIG,1,0,2.64,961,50,32,994,116
Cacique,1,0,2.63,159,60,10,1.5k,18
Fastball32,5,2,2.63,2.0k,37,42,7.5k,10
DMO6DY,19,20,2.63,708,100,20,1.5k,60
Captaingaia,2,1,2.63,16,1,0,28,2
Bhealthy,12,4,2.62,3.7k,69,38,13.6k,23
Abner2112,1,0,2.6,3,0,0,5,1
Desantos,1,0,2.6,84,73,3,223,4
Bloodwolf,2,4,2.57,64,61,1,50,5
Anmol,1,0,2.55,26,76,4,38,13
1quell,1,0,2.54,893,24,8,340,252
ChartGuru,1,0,2.52,897,190,124,95,55
Barnsey1065,1,2,2.51,192,42,4,138,59
ANUBISJAH,1,0,2.51,88,44,8,48,10
CryptoInvestor365,6,7,2.51,445,1,3,60,55
8ul1d0g5,15,12,2.51,204,18,3,129,94
Bigtigerjim,3,3,2.51,114,223,8,2,70
Coz,1,0,2.5,2.5k,184,37,372,20
6the5th,1,0,2.48,14,0,0,5,0
BigPictureTrading,2,2,2.48,140,3,2,6,6
BenFranks,3,4,2.47,1.9k,8,9,539,8
ChugNorris,1,0,2.47,1.2k,71,19,461,24
Buddy2016,10,5,2.47,241,16,4,995,23
Acadia2001,2,4,2.44,336,44,11,226,121
EuroxTrades,10,5,2.44,1.3k,129,126,721,62
DMikeNBoys,2,1,2.43,27,0,0,8,22
BagholdingDipBuyer,25,19,2.43,5.3k,25,42,224,70
BrokerBuster,1,0,2.42,12,0,0,2,3
CarltheGreenskeeper,8,7,2.42,485,20,4,138,24
DXTRMONEY,3,2,2.41,57,61,5,44,25
CW630,1,1,2.4,1.3k,14,11,525,47
ChunksBFF,9,2,2.4,1.9k,2,26,793,44
ATL827,1,0,2.38,103,85,9,245,20
BigZed,1,1,2.38,57,3,0,1,47
CeeTee,1,0,2.38,34,81,11,383,82
DLavrov,3,5,2.36,1.2k,8,104,4,0
DevilMask,3,3,2.34,153,1,1,435,5
23Jumpman,4,0,2.31,99,25,8,130,4
CryptoCowboy,1,0,2.29,1.1k,65,67,421,74
Cwbycrpntr,2,0,2.28,47,1,1,118,3
ChuckSteez,1,0,2.27,3.1k,154,42,1.7k,295
CptSemore,1,0,2.27,60,0,1,50,13
Danholl88,4,2,2.27,28,2,1,38,6
Adh597,1,0,2.25,2,0,0,0,5
Apophis1,2,0,2.25,307,82,11,71,171
ChrisPana,16,0,2.24,63,0,4,2,1
GoldenCr0ss,3,3,2.23,550,51,52,317,26
Bolleat,1,0,2.21,160,4,0,71,4
DMSY,8,20,2.21,213,68,5,39,81
2wheels,1,1,2.2,35,0,1,0,33
Bradygv,18,6,2.19,200,15,2,365,3
Chevelletech,1,3,2.19,161,84,5,129,69
Austin276,2,3,2.18,678,13,12,334,22
Belichickyourballs,2,0,2.18,7,0,0,11,5
AssetTrader,1,2,2.17,2.0k,73,55,6.3k,14
CamsonAStocks,1,0,2.17,80,4,8,20,10
D3TOUR,1,0,2.17,9,9,3,51,78
BossMan06,3,0,2.16,21,11,0,53,36
BlackRifle,5,23,2.16,632,18,8,171,69
Cashflow22,1,0,2.15,162,1,1,47,12
Chadj1575,1,0,2.15,127,3,0,144,10
Disintegration,3,0,2.15,393,94,10,99,196
BontheGrind,1,0,2.15,174,155,26,253,67
AMcShea,1,0,2.14,58,13,4,18,43
CheapStake,1,0,2.12,51,0,0,7,27
Decam9,1,0,2.12,299,30,16,233,79
BuyandHoldMe247,1,0,2.11,626,0,3,8,11
19CapGroup,9,0,2.1,787,17,20,1.3k,79
BullishN00B,9,3,2.1,189,7,5,137,26
CountDaMoney,1,0,2.1,1,0,0,0,2
Enforcer23,1,1,2.1,135,10,1,207,9
BenTrade10,2,1,2.09,37,39,2,49,21
Devanish,4,10,2.09,581,48,9,516,63
CGFocusList,1,0,2.08,292,63,30,56,6
Ajobim78,7,5,2.07,125,5,2,440,72
Chuckheap,5,0,2.06,39,4,0,19,7
Bizzarot,2,0,2.06,59,2,0,5,9
Bicyclenut,2,0,2.05,326,42,9,233,40
Dino65,44,32,2.04,504,123,17,5.5k,24
BULLISHCEO,3,6,2.03,126,24,5,100,145
EddieBulls,2,1,2.03,1.3k,91,38,315,299
BamBam007,5,2,2.03,1.1k,79,26,1.5k,119
Brocahontas,3,0,2.03,66,62,1,17,2
01cu812,3,0,2.03,2.5k,107,24,1.4k,62
01cu812,3,0,2.03,2.5k,107,24,1.4k,62
01cu812,3,0,2.03,2.5k,107,24,1.4k,62
01cu812,3,0,2.03,2.5k,107,24,1.4k,62
01cu812,3,0,2.03,2.5k,107,24,1.4k,62
ExponentialTrader,4,0,2.02,6.6k,19,198,346,35
BTCTOM1,1,0,2.0,4,0,1,0,3
CST2019,1,0,2.0,159,3,1,20,3
Digger12,4,3,2.0,1.8k,8,33,538,111
213montes,3,1,1.99,172,65,4,1,30
DCA33,6,4,1.98,527,68,7,833,32
BuyWaitSell,1,1,1.96,594,67,11,2.0k,7
Abeloth,8,2,1.95,4.7k,50,49,5.5k,22
Beamen216,2,2,1.92,217,63,4,186,9
Chehade,1,3,1.92,36,14,2,91,23
1jackpot,2,0,1.91,239,88,5,555,19
Barronsmag,2,0,1.91,1.8k,4,224,0,0
Daniboy876,2,3,1.91,1.2k,80,15,656,48
Conhaba7,1,0,1.9,63,3,2,23,82
DocLopez,1,0,1.89,1.7k,47,40,474,15
AlwaysMoneySZN,6,6,1.87,141,3,3,171,9
DeArtiste,12,14,1.86,9.3k,3,33,12,27
Crayonguy13,3,2,1.85,5.9k,0,244,4.5k,22
BigDaddySkeets,1,0,1.83,2.5k,106,107,2.6k,92
BatTwits,3,0,1.82,76,44,2,396,49
DitoUp,1,0,1.82,137,3,0,106,33
Bossez,5,0,1.81,1.4k,70,46,3.6k,30
Capo,2,3,1.8,196,1,0,0,77
BullTwits,1,0,1.8,733,74,12,121,28
Boodatech,7,3,1.8,101,8,6,159,1
Ck26,1,0,1.79,3,1,0,2,21
Andyc545,5,0,1.73,1.4k,19,18,1.5k,74
Dc320,1,1,1.73,828,12,5,299,12
DBrench,1,1,1.72,71,17,1,36,32
Cosyn,1,0,1.7,12,1,0,50,10
ElusiveBadger,2,5,1.67,24,72,1,14,3
12ubbertoe,4,0,1.65,29,7,0,141,21
1sgb,1,0,1.64,19,4,0,10,28
Cjpaw,4,1,1.64,265,61,9,208,3
AutisticTrading,1,1,1.63,11,0,0,11,8
CODELIFE10,1,0,1.63,37,3,1,1,4
Dellmac,1,2,1.63,250,33,3,163,7
2legitt,5,3,1.62,1.2k,43,53,88,115
Barbayzing,2,0,1.62,492,9,5,667,48
Gauravpatel1078,1,0,1.61,405,8,2,56,21
20south,1,0,1.61,2,63,2,1,10
CFlawyer,5,3,1.61,172,1,1,169,54
Avdisho,4,4,1.6,46,80,5,73,21
DarkMatter1,1,0,1.6,448,3,0,100,7
Dannie1985,2,1,1.59,72,1,0,66,8
BigChungo,12,10,1.59,130,3,1,243,10
Cheshiredog,1,0,1.59,60,7,3,67,23
DThaSavage,1,0,1.57,24,4,1,30,0
Bahabound,1,0,1.57,197,168,14,370,20
CCRtrader,15,9,1.56,584,35,19,278,49
CollinsIR,1,0,1.56,980,213,129,129,14
ClayB,1,0,1.54,751,14,8,162,27
BSTG2016,2,0,1.54,1.4k,65,31,145,41
DenBoss,8,3,1.53,83,32,2,284,15
AstraJuke,1,1,1.53,81,6,2,109,20
BestStocks,3,0,1.52,17,4,1,42,20
DayTraderJ,3,0,1.52,1.0k,51,21,624,23
CafeNATEd,2,3,1.52,183,30,2,223,50
Carmin78,1,2,1.51,692,60,3,62,32
CorporateMonkey,30,27,1.51,140,3,2,456,15
Ads4,1,0,1.5,9.8k,69,41,8.5k,4
BernardMadoff,1,0,1.5,59,3,2,9,23
BBQpitmaster2,1,0,1.5,410,3,2,8,7
Andyjwes,1,0,1.48,28,7,1,26,33
Berlin2400,5,0,1.48,864,50,15,391,53
Buythedip365,3,1,1.48,35,5,2,359,55
BuyTheDip412,2,0,1.44,96,2,3,21,3
DT85,4,1,1.44,314,6,2,410,34
DameELTocino,2,1,1.44,281,48,4,311,194
Arjjra,1,0,1.43,362,47,8,163,85
HoI74,2,1,1.4,84,48,10,206,13
B1900,6,1,1.39,35,62,1,36,4
AravindMN,2,0,1.38,314,95,19,356,37
DaFineHog,1,0,1.38,677,6,6,308,3
DinoSTK,2,2,1.38,951,73,24,290,55
BoomerOU812,1,0,1.37,86,81,3,184,15
BeachChef,5,3,1.35,382,133,20,380,113
BrandonBeachy,1,0,1.35,26,8,0,26,0
CAberg,1,0,1.35,9,62,2,3,36
AndyHernz,2,0,1.33,3,1,0,0,11
BadBear,1,0,1.33,879,36,7,1.1k,28
Booky6666,1,0,1.33,387,2,1,128,10
Fedup1,1,0,1.33,2.7k,0,2,340,1
AddisBunaSlayer,1,0,1.32,1,0,0,10,15
Avsnp,1,0,1.3,96,21,1,39,13
BTRSTN,23,20,1.29,1.9k,12,28,1.0k,17
CoolHike,1,0,1.27,60,10,0,17,40
Bshady77,1,0,1.27,10,11,1,47,113
Extras,1,0,1.26,21,0,0,5,6
Coldnorth,4,0,1.25,70,0,0,129,17
Birdbox,1,0,1.25,25,0,0,10,26
Bball4477,3,0,1.24,11,0,0,19,0
Brokenwing,3,0,1.24,22,2,1,29,13
DaFuture,1,0,1.24,165,0,1,114,16
BGD4019,3,0,1.23,7,3,1,22,12
Bmore4now,1,0,1.22,79,0,0,159,8
Castroynr,1,1,1.22,41,12,5,55,6
831Pat,1,0,1.21,11,4,0,1,14
Brandon211,4,6,1.21,303,63,3,263,78
BudLightYr,4,1,1.2,3.5k,25,41,1.0k,5
69roadrunner,17,22,1.19,965,60,8,1.6k,67
AffluenzaVirus,1,0,1.18,5.2k,32,339,115,0
Biotrader18,1,1,1.18,74,0,2,3,3
BrianL99,2,0,1.18,464,3,4,843,14
Cantstandzya,34,24,1.18,170,8,0,1.2k,13
CashCowOptions,1,0,1.18,410,38,8,342,146
Amdman,1,0,1.18,299,0,3,79,1
ConcordCapitalManagement,1,0,1.18,89,64,6,69,17
CapitalCrunch,1,1,1.17,13,24,4,18,10
Cmm88,1,1,1.17,80,0,0,104,5
Cryptonite80,1,0,1.17,6,0,0,2,4
Beginrsluck,1,0,1.17,1.4k,10,11,683,14
ALHajjeri,1,0,1.16,251,33,21,24,31
Axcorn88,1,0,1.16,18,3,0,13,33
Captainbirdseye,1,0,1.14,55,3,0,33,7
BDRCap,6,4,1.14,194,46,13,30,52
CapnDan,1,0,1.12,8,6,1,3,11
BullFlush,2,2,1.12,31,0,0,60,10
Bitcorn,1,10,1.11,916,29,29,1.9k,12
BobWylie,1,0,1.1,188,1,1,40,0
Droopy718,1,0,1.09,1.1k,50,7,2.9k,48
Chakarack,1,0,1.09,73,29,1,38,263
Dex2018,2,0,1.09,1.5k,3,8,253,40
Derecho,1,0,1.08,50,3,2,82,22
CCAbbott,1,0,1.08,3.2k,8,90,4.8k,0
Debad,16,6,1.07,219,6,1,87,35
Danstockgain,3,1,1.06,283,55,5,216,9
ExpatTrader718,1,0,1.05,14,0,1,31,38
FU2,1,0,1.05,104,60,0,10,1
DJCT,1,0,1.05,433,51,27,406,34
1KX,2,0,1.05,81,47,29,56,94
BigGreenie,1,1,1.04,2.4k,185,124,1.4k,198
BCatch,2,0,1.03,139,5,3,27,9
ChicagoTradingGroup,1,0,1.03,3,60,1,4,8
FloridaNewf,1,0,1.03,408,60,1,122,4
Danny715,3,1,1.03,319,63,6,3,10
Dereksch1,1,0,1.03,15,0,0,30,13
AlFheed2006,3,3,1.02,184,74,17,0,60
Blank138,2,0,1.02,9,0,0,2,0
CarpeDiem22,1,2,1.01,237,90,6,1.3k,23
Athersyssss,1,0,1.0,1.8k,0,49,300,1
DaBadass,2,0,0.97,18,0,0,20,2
Dirtydanimal777,1,0,0.97,15,45,1,121,72
Boc21,3,1,0.96,2.6k,63,4,6.6k,34
DashBoogie,1,0,0.96,1.0k,20,25,126,64
Diggity26,1,1,0.95,498,16,8,160,11
Bullshizz,2,2,0.94,164,2,2,174,7
BullStoneTrading,1,0,0.94,85,2,10,77,11
DataScientist,4,5,0.94,386,60,3,72,8
Alset7,9,9,0.93,1.9k,16,24,1.5k,73
42Day,1,0,0.92,17,0,0,5,0
BornOnTheBio,3,0,0.92,3.6k,2,43,1.7k,7
BobbyBobBob,1,0,0.92,2.1k,26,23,6.8k,34
ChessLover,2,0,0.91,36,0,0,2,0
Cdeen,5,3,0.89,198,64,11,542,10
CaptainWeee,1,1,0.89,1.1k,7,110,2.7k,21
Delamon42,2,0,0.89,162,28,5,2.2k,4
BillySheldonFund,1,4,0.89,230,20,28,226,51
CaseHardened,12,5,0.88,296,6,45,223,10
CryptoCorgiz,16,9,0.88,482,0,22,428,27
Bohnsack,1,0,0.87,1,0,0,28,2
Dphconstruction,1,0,0.87,168,66,3,12,1
BAYLORbam,2,0,0.86,9,1,2,1,7
AeroJoe,2,0,0.86,2,1,0,1,16
Cream4550,3,1,0.85,7,0,0,0,5
Chuckanocharlie,1,3,0.84,114,60,1,8,4
Chimpstocks,1,1,0.83,10,0,0,6,9
CRYSP,4,2,0.82,90,47,3,312,44
DeviilWearPrada,5,3,0.82,356,31,8,81,18
9mile,2,0,0.82,30,67,7,37,20
220TredMuddyFuk,12,11,0.81,84,22,1,18,26
Cajunlady,1,0,0.81,6,0,0,14,0
DarthVestor,1,0,0.81,208,0,2,92,1
AlphaOmegaW,1,0,0.81,399,19,6,439,81
CaptainObv,1,0,0.81,658,1,1,143,10
Bullstocker,8,12,0.8,1.4k,18,61,1.4k,141
Cacanka,1,2,0.8,46,10,12,11,64
1Coeus1,12,9,0.77,886,0,18,234,73
BigCurt,1,0,0.76,2,0,0,10,1
Barnes0408,2,0,0.75,96,2,0,60,2
Captainherbie,8,7,0.75,475,0,4,51,20
Danibo,4,1,0.75,48,2,0,25,6
Ada219,1,0,0.74,72,50,3,403,44
Bmzinga,1,0,0.74,10,6,1,30,7
ConsistencyTrader,3,10,0.74,48,0,2,0,68
Bullriderr,1,0,0.74,596,73,25,1.2k,20
AbhimanyuKhanna,3,41,0.73,232,14,7,353,41
97525Ghor,5,0,0.72,13,0,0,34,1
BigDip51,1,0,0.72,791,12,6,1.4k,43
Bearishlong,3,1,0.72,2.3k,20,15,468,17
Akim1121,18,9,0.71,2.9k,10,345,479,244
BrockTheRock52,7,3,0.71,15,1,1,0,28
DaxDesai,5,2,0.71,1.6k,11,88,608,17
Awakelady,5,1,0.7,53,0,0,50,5
DimitarA,1,0,0.7,11,0,0,1,1
BonerAsss,1,3,0.69,17,2,0,7,4
34cjc,1,0,0.69,59,10,3,138,19
ChristmasStocking,1,1,0.69,431,6,2,486,107
Citrixtrainer,2,0,0.69,198,60,2,3,0
DirtyWater617,2,2,0.68,130,1,1,29,5
Dayman111,1,1,0.67,338,59,4,1,17
2comeback,4,2,0.66,502,113,20,51,38
BROHOE,1,0,0.66,1.0k,15,11,948,26
BuyLoweSellHi,1,0,0.66,2.2k,57,151,1.8k,1
Deal61,1,0,0.66,140,38,43,176,19
Curtisbrent1981,1,0,0.66,2,2,0,8,16
Dawgs4428,2,0,0.65,47,6,0,21,3
DayTradeTK,1,0,0.65,2.7k,0,201,410,33
Bakon93,1,1,0.64,57,23,4,34,33
Chadocho,1,0,0.64,3,25,1,17,11
Avenger826,1,0,0.63,4,19,1,2,5
Cryptoliver,13,3,0.63,204,4,1,587,8
84johnbrown,1,0,0.63,25,1,0,87,11
ApexTrading,1,0,0.62,79,36,5,3,16
BullishBull,1,1,0.58,1.5k,92,68,144,16
AlbertaMike,1,0,0.57,149,2,6,42,31
BoredViewer,2,0,0.56,763,0,1,35,18
Arete,1,1,0.54,29,0,0,17,14
BerryBerry,1,0,0.54,2,0,0,0,26
DillyDillyJoey,2,0,0.54,103,13,4,426,11
AnySpareChange,7,2,0.52,489,65,3,634,42
BearMarket2020,1,0,0.52,223,22,4,372,6
Bryson44,1,0,0.52,4,0,0,0,13
Demo500,1,0,0.52,23,5,1,96,23
Dcha2019,1,1,0.52,31,7,2,13,7
AlphaVisum,1,0,0.51,4,0,0,0,0
CharlesHed,1,0,0.51,2,5,0,16,10
Ccrespo78,1,0,0.49,52,33,1,16,16
Antihydrogen,1,0,0.48,21.8k,34,945,6.3k,83
IKnowsWhatsUp,1,0,0.48,163,61,0,298,43
Cuisine,1,0,0.47,9,1,0,13,6
Couldberunning,6,10,0.46,131,6,3,212,15
Aphex,7,5,0.45,71,19,2,104,49
Derrick15,3,3,0.44,43,3,0,301,95
BDIS,1,0,0.42,15,6,2,5,2
Aluicious,1,1,0.41,45,0,1,35,18
CollinBoyd4,2,1,0.41,204,8,4,340,6
ArigatoMrRoboto,1,0,0.41,879,0,25,130,3
Annnditsgone,49,59,0.4,429,9,6,1.1k,32
DiscipleOfProfit,4,1,0.39,441,94,21,318,149
BrkShrClsA,1,2,0.38,44,62,2,59,45
Corsair05,4,1,0.38,125,4,3,48,28
HedgeMind,1,0,0.37,8.8k,12,43.0k,27,21
BDL1986,3,3,0.36,169,1,1,125,2
Chiboy,1,0,0.36,10,7,1,26,13
28shree,1,0,0.32,3,13,0,11,52
4Money,1,0,0.31,60,3,0,59,24
Bigsarge50,1,0,0.31,9,60,0,5,45
CorruptedHero24,1,0,0.31,3,0,0,2,3
Danyule,1,0,0.31,21,1,0,60,5
Constantine80,1,0,0.31,13,0,0,101,21
Cashflowisall,2,0,0.3,12,0,0,0,8
Daniella999,1,1,0.29,5,2,1,3,45
3pumpchump,1,0,0.28,57,64,1,18,7
BanditCountry,1,0,0.28,257,67,3,164,52
BuckeyeGolfer,1,0,0.28,45,62,2,15,7
Chugger,2,2,0.28,12,2,1,1,0
AlDo1903,1,5,0.27,27,62,0,33,32
BobboTrader,1,0,0.27,404,3,6,544,7
Dillonmatthews,1,0,0.27,1,0,0,0,3
Boccalupo,1,0,0.27,979,22,8,890,34
AlexanderJ6,1,0,0.26,33,51,4,193,8
CoreyM8565,1,0,0.24,785,10,7,1.7k,16
BigOleRusty,1,0,0.22,83,71,1,7,83
BioFundHQ,2,1,0.21,21,2,1,16,115
1035even,1,2,0.19,6.0k,54,60,162,127
Anjelina0505,4,0,0.18,184,11,2,0,3
BoobyMiles,1,0,0.18,403,45,7,28,5
BuyerAtTheseLevels,1,0,0.18,2.0k,76,18,1.9k,149
Dabbler,1,0,0.18,90,9,3,50,12
BullishasShit,2,1,0.17,8,1,0,3,10
AERWeb,1,0,0.15,9,0,0,15,9
BSHorn,7,0,0.15,312,60,3,229,0
AncientIrmese,3,2,0.13,615,69,18,490,75
BingoBangoBongo,2,1,0.13,75,74,3,66,10
Blrxtom2019,6,8,0.13,44,0,0,168,20
21stunes,6,3,0.12,13,1,0,2,17
AnibalOrdonez,2,2,0.1,80,6,3,570,7
AK56,1,0,0.09,650,21,7,303,18
BJ79,1,0,0.08,202,9,2,150,5
AckilM,1,0,0.08,2,61,1,2,8
GETATESLA,1,1,0.06,183,0,1,73,8
DeMayon,1,0,0.06,352,5,5,483,44
BennGraham,4,7,0.05,1.9k,151,50,2.3k,61
Corey561,1,2,0.05,58,62,2,68,45
BryceCube,1,0,0.04,12,19,0,21,26
CajunCapital,1,0,0.03,3,0,0,0,1
CoverSquirrel,1,0,0.03,172,63,4,8,70
DanteValerian,1,0,0.03,11.3k,13,859,2.1k,13
Diavolo,1,2,0.03,8,6,0,0,19
74WC,1,0,0.02,33,1,0,18,18
EquityArmorAdvisors,1,0,0.02,17,0,0,0,0
BabySocrates,2,1,0.02,2.2k,20,60,388,30
Benjamin99,5,3,0.01,232,60,6,935,16
Dallelua,2,3,0.01,196,6,6,223,74
Backerrr,1,1,0.01,29,8,2,228,27
007Mindset,0,0,0.0,587,29,6,133,66
07Ghost,0,0,0.0,708,2,8,25,41
07Sundancer,0,0,0.0,12,0,0,207,1
0gifty,0,0,0.0,103,5,0,158,7
0okm7ygv4esz,0,0,0.0,166,13,3,155,0
0rcinus,0,0,0.0,1.3k,93,18,623,14
100billion,0,0,0.0,68,13,1,0,26
10kto10m,0,0,0.0,3.0k,0,862,0,0
1290duke,0,0,0.0,9,11,0,3,7
12hundred,0,0,0.0,12,0,1,13,0
12mistera,0,0,0.0,103,33,2,16,42
17112dude,0,0,0.0,51,17,2,20,41
1967jim,0,0,0.0,28,1,0,25,5
1969sb,0,0,0.0,2,33,2,5,45
1darkhorse,0,0,0.0,198,63,1,30,5
1humbletrader,0,0,0.0,83,83,18,15,2
1kcarlos,0,0,0.0,603,4,1,68,3
2014shelby,0,0,0.0,3.6k,68,26,1.2k,124
20day,0,0,0.0,1.2k,147,50,837,59
211SA,0,0,0.0,124,0,0,43,1
26i84,0,0,0.0,134,7,1,121,39
27pumpkin85,0,0,0.0,6,0,0,0,0
29er,0,0,0.0,395,52,1,160,18
2DollarRipps,0,0,0.0,109,61,2,0,18
2OneB,0,0,0.0,200,0,6,126,11
2Pence,0,0,0.0,45,1,1,11,35
2PipeProblem,0,0,0.0,3.3k,6,90,3.2k,4
2cochran,0,0,0.0,20,0,0,0,9
2k10,0,0,0.0,53,5,0,155,15
2rickyrick2,0,0,0.0,29,0,0,0,0
2plus2,0,0,0.0,58,7,3,0,1
2good2fail,0,0,0.0,3.8k,227,146,310,14
2under,0,0,0.0,515,97,7,255,30
2tipsy,0,0,0.0,428,57,5,970,8
33fire,0,0,0.0,330,47,3,123,3
2win,0,0,0.0,1.1k,513,94,189,77
3rdylan,0,0,0.0,25,1,0,160,16
49ersfan,0,0,0.0,445,17,6,428,58
32Kilo18,0,0,0.0,299,1,1,167,1
3xgazCHAMP,0,0,0.0,89,8,0,140,5
4Wheelers,1,1,0.0,37,0,0,84,15
47trucks,0,1,0.0,74,0,0,46,13
508spring,0,0,0.0,4,0,0,4,6
2p0kngkng,0,0,0.0,294,10,3,11,3
4Peanuts,0,0,0.0,5.9k,21,159,3.2k,27
3PintBrain,0,0,0.0,47,4,2,57,3
480stock,0,0,0.0,1.8k,0,19,1.0k,9
69skywalker69,0,0,0.0,611,2,4,110,4
867five309,0,0,0.0,6,1,1,33,29
604KK,0,0,0.0,779,14,36,338,8
A813,0,0,0.0,49,4,1,13,41
ABTOPuTET,0,0,0.0,3.7k,16,28,335,35
888Ambrosia888,0,0,0.0,421,210,11,284,191
99fy,0,0,0.0,254,3,0,118,10
808Amigo,0,0,0.0,2.5k,45,43,6.5k,16
9CrazyFingers,0,0,0.0,4.1k,10,15,452,4
AJRtrades,0,0,0.0,34,85,4,6,9
9RacerX,0,0,0.0,395,26,5,1.0k,38
AARAZ,0,0,0.0,35,37,5,238,115
68Horsemen,0,0,0.0,2.4k,139,43,504,237
AK214,0,0,0.0,657,29,27,258,33
ACBBestofWeed,0,0,0.0,2.7k,0,34,4.1k,9
ALL1N,0,0,0.0,124,11,2,355,129
ASAP17,0,0,0.0,4.3k,40,40,393,126
AGreenspan,0,0,0.0,6.4k,24,122,1.6k,42
Aaahchooo,0,0,0.0,259,0,3,6,6
ALMIGHTYBULL,0,0,0.0,21,0,0,9,12
ANDISIK,0,0,0.0,4.1k,34,108,401,2
AFestivusMiracle,0,0,0.0,126,41,4,652,88
APfromKC,0,0,0.0,36,80,4,129,12
ATLBuffalo,1,1,0.0,23,4,1,47,14
AcaipBirUser,0,0,0.0,3,0,0,1,26
AhmedMousa,0,0,0.0,24,21,4,21,44
Akingbelowkingss,0,0,0.0,73,1,2,1,43
AZsmartest,0,0,0.0,7,60,1,3,12
AcaGold,0,0,0.0,560,19,8,11,0
AV8,0,0,0.0,36.0k,153,1.2k,20.5k,83
AbeS1,0,0,0.0,7.8k,5,48,260,4
AboutBusinessOnly,0,0,0.0,230,60,0,49,22
Acky,0,0,0.0,510,11,2,181,64
AceofSpades,0,0,0.0,6.0k,23,175,305,27
Adonai2019,0,0,0.0,31,0,0,0,0
AncientMystic,0,0,0.0,564,173,12,610,96
Akatsuki,0,0,0.0,168,10,2,47,5
AngryTrading,0,0,0.0,2.1k,4,10,594,50
Aladoor,0,0,0.0,44,0,1,29,4
Ali4031,0,0,0.0,137,62,5,165,68
Anyonesguess,0,0,0.0,47,61,2,5,1
Allehandrosossa,0,0,0.0,3.6k,59,54,275,1
ArielT2000,0,0,0.0,5,15,1,6,0
AllinCapital,0,0,0.0,36.3k,78,35.9k,13.5k,80
AlphaManDC,0,0,0.0,55,80,6,295,77
AlanGuyt,0,0,0.0,818,9,131,154,0
Ast6541,0,0,0.0,39,0,0,0,4
Atradeez,0,0,0.0,512,69,16,257,84
AlexNYC,0,0,0.0,14,123,1,5,298
AnotherGuru,0,0,0.0,86,0,6,30,7
Amdusias,0,0,0.0,16,1,1,2,14
ArchangelGabriel,0,0,0.0,2.9k,8,161,83,0
AndyC63,0,0,0.0,237,77,6,133,5
BLSH1,0,0,0.0,257,61,2,28,33
AshrafAlkurdi,0,0,0.0,98,0,5,0,0
Balespur,0,0,0.0,2.0k,76,15,995,26
BambiniLamborghini,0,0,0.0,92,11,1,93,1
BaronvVonSchweetz,0,0,0.0,14,38,2,10,29
BearishBulll,0,0,0.0,452,2,3,128,18
AverageDownSyndrome,0,0,0.0,7.3k,77,151,114,85
BBecker3138,0,0,0.0,1.2k,24,9,42,24
BCampbell,0,0,0.0,1.9k,85,93,276,45
Bentley1,0,0,0.0,263,60,3,38,66
BestCrystalBall,0,0,0.0,161,3,11,1,0
BIueHorseshoe,0,0,0.0,505,22,17,329,27
Bfodness,0,0,0.0,12,1,1,39,8
Bidrite,0,0,0.0,85,0,0,0,0
BPMXbagholder,0,0,0.0,539,6,3,391,2
BigRon139,0,0,0.0,55,0,0,39,18
BiggieRat,0,0,0.0,280,0,3,7,0
Bigpaulbunyon,0,0,0.0,1.6k,65,12,4.7k,5
BadTimingAsUsual,0,0,0.0,1.1k,20,9,1.5k,1
Ballyman,0,0,0.0,1.1k,1,5,94,1
Bandtek,0,0,0.0,38,30,1,5,10
40yroldrook,0,0,0.0,9,0,0,0,4
44Cuse,0,0,0.0,1.4k,61,10,189,110
6Ringsbrady,0,0,0.0,1.3k,7,5,264,32
AboveKool,0,0,0.0,3,0,0,0,0
AOT,0,6,0.0,536,62,6,201,45
Afortunada,0,0,0.0,360,33,144,12,18
Adajust,0,0,0.0,482,5,1,37,31
Adnan101,0,0,0.0,1.3k,60,37,0,0
AlchemistTrading,0,0,0.0,11.6k,58,1.6k,135,28
Alixzer,0,0,0.0,9,0,1,0,12
Alib22,0,0,0.0,5,0,0,25,16
AllAboutROI,0,0,0.0,1.2k,21,14,739,65
AmerSidd,0,0,0.0,55,0,0,2,5
AmyClare,0,0,0.0,1.1k,0,7,1.2k,2
AnOrdinaryCat,0,0,0.0,96,68,0,14,12
AngryChikin,0,0,0.0,121,4,1,22,27
Anthonyistheone,0,0,0.0,198,61,2,3,57
ArthurH,0,0,0.0,6,0,0,2,0
AtakanMete1,0,0,0.0,6,0,0,0,4
AxeCapitalInvestments,0,0,0.0,76,2,3,25,6
BBoaventura,0,0,0.0,10,0,0,2,13
Autosolutions,0,0,0.0,274,3,9,15,71
BARP,0,0,0.0,711,5,1,70,28
Badpak,0,0,0.0,2.4k,60,28,1.0k,57
BEN40,0,0,0.0,613,73,15,1.5k,235
Ballngm,0,0,0.0,27,0,0,5,9
BadBub69,0,0,0.0,484,9,6,650,14
Barnstormer,0,0,0.0,6.6k,100,55,3.2k,23
BarryPaul,0,0,0.0,9,0,1,0,0
BaronKarza,0,0,0.0,2.7k,8,112,1.1k,8
